,day,new-infected,type,type_of_screening_pretty
0,1.0,1.0,New infected,Without screening
1,2.0,0.20819999999997663,New infected,Without screening
2,3.0,0.39740000000003306,New infected,Without screening
3,4.0,0.5475999999999885,New infected,Without screening
4,5.0,0.6847000000000207,New infected,Without screening
5,6.0,0.8326000000000136,New infected,Without screening
6,7.0,0.5968000000000018,New infected,Without screening
7,8.0,0.46139999999994075,New infected,Without screening
8,9.0,0.74969999999999,New infected,Without screening
9,10.0,0.9329000000000462,New infected,Without screening
10,11.0,1.0591999999999757,New infected,Without screening
11,12.0,1.134999999999991,New infected,Without screening
12,13.0,1.1402000000000214,New infected,Without screening
13,14.0,0.8919999999999959,New infected,Without screening
14,15.0,0.5724999999999909,New infected,Without screening
15,16.0,0.8567999999999927,New infected,Without screening
16,17.0,0.9590000000000032,New infected,Without screening
17,18.0,1.021000000000015,New infected,Without screening
18,19.0,1.100200000000001,New infected,Without screening
19,20.0,1.2101000000000113,New infected,Without screening
20,21.0,0.8368999999999858,New infected,Without screening
21,22.0,0.6507000000000005,New infected,Without screening
22,23.0,0.8016999999999825,New infected,Without screening
23,24.0,0.8879000000000303,New infected,Without screening
24,25.0,1.077099999999973,New infected,Without screening
25,26.0,1.1202000000000396,New infected,Without screening
26,27.0,1.1290999999999656,New infected,Without screening
27,28.0,0.8109000000000037,New infected,Without screening
28,29.0,0.5634000000000299,New infected,Without screening
29,30.0,0.7848999999999648,New infected,Without screening
30,31.0,0.955900000000014,New infected,Without screening
31,32.0,0.9639000000000237,New infected,Without screening
32,33.0,0.9839999999999804,New infected,Without screening
33,34.0,1.0920999999999879,New infected,Without screening
34,35.0,0.7727000000000146,New infected,Without screening
35,1.0,1.0000000000000284,New infected,Screening 25%
36,2.0,0.19609999999994443,New infected,Screening 25%
37,3.0,0.21600000000000819,New infected,Screening 25%
38,4.0,0.34669999999999845,New infected,Screening 25%
39,5.0,0.5578000000000145,New infected,Screening 25%
40,6.0,0.49260000000001014,New infected,Screening 25%
41,7.0,0.4268999999999892,New infected,Screening 25%
42,8.0,0.3114999999999668,New infected,Screening 25%
43,9.0,0.34180000000003474,New infected,Screening 25%
44,10.0,0.33670000000000755,New infected,Screening 25%
45,11.0,0.3517999999999688,New infected,Screening 25%
46,12.0,0.4169000000000267,New infected,Screening 25%
47,13.0,0.3970999999999947,New infected,Screening 25%
48,14.0,0.2914000000000101,New infected,Screening 25%
49,15.0,0.25639999999995666,New infected,Screening 25%
50,16.0,0.23110000000002628,New infected,Screening 25%
51,17.0,0.2312000000000296,New infected,Screening 25%
52,18.0,0.22119999999995343,New infected,Screening 25%
53,19.0,0.21590000000000487,New infected,Screening 25%
54,20.0,0.20100000000005025,New infected,Screening 25%
55,21.0,0.1256999999999664,New infected,Screening 25%
56,22.0,0.12059999999996762,New infected,Screening 25%
57,23.0,0.11050000000003024,New infected,Screening 25%
58,24.0,0.12570000000002324,New infected,Screening 25%
59,25.0,0.15579999999999927,New infected,Screening 25%
60,26.0,0.1255999999999915,New infected,Screening 25%
61,27.0,0.11040000000002692,New infected,Screening 25%
62,28.0,0.09559999999996194,New infected,Screening 25%
63,29.0,0.045200000000022555,New infected,Screening 25%
64,30.0,0.05530000000001678,New infected,Screening 25%
65,31.0,0.06039999999995871,New infected,Screening 25%
66,32.0,0.03510000000005675,New infected,Screening 25%
67,33.0,0.03509999999999991,New infected,Screening 25%
68,34.0,0.08039999999999736,New infected,Screening 25%
69,35.0,0.030199999999979354,New infected,Screening 25%
70,1.0,1.0001000000000033,New infected,Screening 50%
71,2.0,0.1407000000000096,New infected,Screening 50%
72,3.0,0.19089999999999918,New infected,Screening 50%
73,4.0,0.3567000000000178,New infected,Screening 50%
74,5.0,0.35179999999991196,New infected,Screening 50%
75,6.0,0.47750000000002046,New infected,Screening 50%
76,7.0,0.34650000000002024,New infected,Screening 50%
77,8.0,0.24129999999996699,New infected,Screening 50%
78,9.0,0.18080000000003338,New infected,Screening 50%
79,10.0,0.2313000000000045,New infected,Screening 50%
80,11.0,0.1910000000000025,New infected,Screening 50%
81,12.0,0.15579999999997085,New infected,Screening 50%
82,13.0,0.21100000000004115,New infected,Screening 50%
83,14.0,0.13060000000001537,New infected,Screening 50%
84,15.0,0.0952999999999804,New infected,Screening 50%
85,16.0,0.06550000000004275,New infected,Screening 50%
