,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.208200000000005,Total infected,Without screening
2,3.0,1.6056000000000097,Total infected,Without screening
3,4.0,2.1521999999999935,Total infected,Without screening
4,5.0,2.834000000000003,Total infected,Without screening
5,6.0,3.667500000000018,Total infected,Without screening
6,7.0,4.26430000000002,Total infected,Without screening
7,8.0,4.723700000000008,Total infected,Without screening
8,9.0,5.4713999999999885,Total infected,Without screening
9,10.0,6.402300000000025,Total infected,Without screening
10,11.0,7.461500000000001,Total infected,Without screening
11,12.0,8.597499999999968,Total infected,Without screening
12,13.0,9.73769999999999,Total infected,Without screening
13,14.0,10.631699999999995,Total infected,Without screening
14,15.0,11.205099999999987,Total infected,Without screening
15,16.0,12.061000000000007,Total infected,Without screening
16,17.0,13.021000000000015,Total infected,Without screening
17,18.0,14.043999999999983,Total infected,Without screening
18,19.0,15.147199999999998,Total infected,Without screening
19,20.0,16.35329999999996,Total infected,Without screening
20,21.0,17.191200000000038,Total infected,Without screening
21,22.0,17.84190000000001,Total infected,Without screening
22,23.0,18.643500000000017,Total infected,Without screening
23,24.0,19.530500000000018,Total infected,Without screening
24,25.0,20.60759999999999,Total infected,Without screening
25,26.0,21.728800000000007,Total infected,Without screening
26,27.0,22.85900000000001,Total infected,Without screening
27,28.0,23.66980000000001,Total infected,Without screening
28,29.0,24.23429999999999,Total infected,Without screening
29,30.0,25.018899999999974,Total infected,Without screening
30,31.0,25.974999999999994,Total infected,Without screening
31,32.0,26.9409,Total infected,Without screening
32,33.0,27.92689999999999,Total infected,Without screening
33,34.0,29.02109999999999,Total infected,Without screening
34,35.0,29.792800000000028,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.2010000000000218,Total infected,Screening 25%
37,3.0,1.5829000000000235,Total infected,Screening 25%
38,4.0,2.105500000000035,Total infected,Screening 25%
39,5.0,2.7186000000000377,Total infected,Screening 25%
40,6.0,3.497599999999977,Total infected,Screening 25%
41,7.0,4.120599999999996,Total infected,Screening 25%
42,8.0,4.592999999999989,Total infected,Screening 25%
43,9.0,5.130700000000019,Total infected,Screening 25%
44,10.0,5.894499999999965,Total infected,Screening 25%
45,11.0,6.758700000000005,Total infected,Screening 25%
46,12.0,7.7035000000000196,Total infected,Screening 25%
47,13.0,8.829200000000043,Total infected,Screening 25%
48,14.0,9.517600000000016,Total infected,Screening 25%
49,15.0,10.050100000000015,Total infected,Screening 25%
50,16.0,10.703499999999991,Total infected,Screening 25%
51,17.0,11.582799999999992,Total infected,Screening 25%
52,18.0,12.497400000000027,Total infected,Screening 25%
53,19.0,13.442200000000014,Total infected,Screening 25%
54,20.0,14.25139999999999,Total infected,Screening 25%
55,21.0,14.9649,Total infected,Screening 25%
56,22.0,15.457400000000035,Total infected,Screening 25%
57,23.0,16.100499999999982,Total infected,Screening 25%
58,24.0,16.884500000000003,Total infected,Screening 25%
59,25.0,17.7038,Total infected,Screening 25%
60,26.0,18.537599999999998,Total infected,Screening 25%
61,27.0,19.39699999999999,Total infected,Screening 25%
62,28.0,20.01509999999999,Total infected,Screening 25%
63,29.0,20.33160000000001,Total infected,Screening 25%
64,30.0,20.899400000000014,Total infected,Screening 25%
65,31.0,21.467399999999998,Total infected,Screening 25%
66,32.0,22.29140000000001,Total infected,Screening 25%
67,33.0,22.98999999999998,Total infected,Screening 25%
68,34.0,23.643200000000007,Total infected,Screening 25%
69,35.0,24.095499999999987,Total infected,Screening 25%
70,1.0,0.9998999999999967,Total infected,Screening 50%
71,2.0,1.145700000000005,Total infected,Screening 50%
72,3.0,1.3719000000000108,Total infected,Screening 50%
73,4.0,1.9044999999999845,Total infected,Screening 50%
74,5.0,2.5478000000000236,Total infected,Screening 50%
75,6.0,3.120599999999996,Total infected,Screening 50%
76,7.0,3.6233000000000573,Total infected,Screening 50%
77,8.0,3.9550000000000125,Total infected,Screening 50%
78,9.0,4.376999999999981,Total infected,Screening 50%
79,10.0,4.95980000000003,Total infected,Screening 50%
80,11.0,5.59820000000002,Total infected,Screening 50%
81,12.0,6.336699999999979,Total infected,Screening 50%
82,13.0,7.0704000000000065,Total infected,Screening 50%
83,14.0,7.58280000000002,Total infected,Screening 50%
84,15.0,7.899500000000046,Total infected,Screening 50%
85,16.0,8.346599999999967,Total infected,Screening 50%
86,17.0,8.8844,Total infected,Screening 50%
87,18.0,9.361699999999985,Total infected,Screening 50%
88,19.0,9.88949999999997,Total infected,Screening 50%
89,20.0,10.391800000000018,Total infected,Screening 50%
90,21.0,10.798900000000003,Total infected,Screening 50%
91,22.0,11.100500000000011,Total infected,Screening 50%
92,23.0,11.442200000000042,Total infected,Screening 50%
93,24.0,11.788900000000012,Total infected,Screening 50%
94,25.0,12.266200000000026,Total infected,Screening 50%
95,26.0,12.788900000000012,Total infected,Screening 50%
96,27.0,13.306500000000028,Total infected,Screening 50%
97,28.0,13.638000000000005,Total infected,Screening 50%
98,29.0,13.84420000000003,Total infected,Screening 50%
99,30.0,14.12560000000002,Total infected,Screening 50%
100,31.0,14.442200000000014,Total infected,Screening 50%
101,32.0,14.828900000000004,Total infected,Screening 50%
102,33.0,15.195900000000023,Total infected,Screening 50%
103,34.0,15.567800000000005,Total infected,Screening 50%
104,35.0,15.768799999999999,Total infected,Screening 50%
105,1.0,0.9999000000000251,Total infected,Screening 100%
106,2.0,1.2613000000000056,Total infected,Screening 100%
107,3.0,1.6884000000000015,Total infected,Screening 100%
108,4.0,2.2612000000000023,Total infected,Screening 100%
109,5.0,2.9797000000000367,Total infected,Screening 100%
110,6.0,3.6784000000000106,Total infected,Screening 100%
111,7.0,4.135600000000011,Total infected,Screening 100%
112,8.0,4.472300000000047,Total infected,Screening 100%
113,9.0,4.964899999999972,Total infected,Screening 100%
114,10.0,5.54770000000002,Total infected,Screening 100%
115,11.0,6.100500000000011,Total infected,Screening 100%
116,12.0,6.728500000000025,Total infected,Screening 100%
117,13.0,7.226200000000034,Total infected,Screening 100%
118,14.0,7.6784000000000106,Total infected,Screening 100%
119,15.0,7.924499999999995,Total infected,Screening 100%
120,16.0,8.210999999999984,Total infected,Screening 100%
121,17.0,8.482400000000013,Total infected,Screening 100%
122,18.0,8.773800000000023,Total infected,Screening 100%
123,19.0,9.085300000000018,Total infected,Screening 100%
124,20.0,9.331600000000009,Total infected,Screening 100%
125,21.0,9.497400000000027,Total infected,Screening 100%
126,22.0,9.643099999999976,Total infected,Screening 100%
127,23.0,9.808900000000023,Total infected,Screening 100%
128,24.0,9.974700000000013,Total infected,Screening 100%
129,25.0,10.145700000000005,Total infected,Screening 100%
130,26.0,10.341700000000031,Total infected,Screening 100%
131,27.0,10.49260000000001,Total infected,Screening 100%
132,28.0,10.593000000000018,Total infected,Screening 100%
133,29.0,10.6935,Total infected,Screening 100%
134,30.0,10.799100000000038,Total infected,Screening 100%
135,31.0,10.889400000000023,Total infected,Screening 100%
136,32.0,10.969900000000024,Total infected,Screening 100%
137,33.0,11.050200000000018,Total infected,Screening 100%
138,34.0,11.1507,Total infected,Screening 100%
139,35.0,11.241100000000017,Total infected,Screening 100%
