day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456833	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456833	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456833	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456833	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123456833	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
5	123456833	142	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
6	123456833	142	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
7	123456833	142	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
8	123456833	140	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
9	123456833	138	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
10	123456833	137	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
11	123456833	135	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
12	123456833	133	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
13	123456833	132	0	0	0	1	4	4	2	0	0	1	0	0	0	0	0	19	8	0	4	1	0	138	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
14	123456833	132	0	0	0	1	2	4	4	0	0	1	0	0	0	0	0	19	8	0	4	1	0	138	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
15	123456833	132	0	0	0	1	2	3	5	0	0	1	0	0	0	0	0	19	9	0	4	1	0	138	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
16	123456833	132	0	0	0	1	2	2	6	0	0	0	1	0	0	0	0	19	10	0	4	1	0	138	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
17	123456833	132	0	0	0	1	1	2	7	0	0	0	1	0	0	0	0	19	10	0	4	1	0	138	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	1	[1A]	1	1
18	123456833	132	0	0	0	1	1	0	9	0	0	0	1	0	0	0	0	19	11	0	4	1	0	138	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	1	[1A]	1	0
19	123456833	132	0	0	0	1	0	1	9	0	0	0	1	0	0	0	0	19	11	0	4	1	0	137	1	0	0	6	0	0	2	0	0	0	0	0	0	0	0	2	[1A]	1	1
20	123456833	132	0	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	11	0	4	1	0	137	1	0	0	6	0	0	2	0	0	0	0	0	0	0	0	2	[1A]	1	0
21	123456833	132	0	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	11	0	4	1	0	137	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	2	[1A]	1	0
22	123456833	132	0	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	11	0	4	1	0	137	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	2	[1A]	1	0
23	123456833	131	1	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	12	0	4	1	0	137	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	3	[1A]	1	0
24	123456833	131	1	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	12	0	4	1	0	137	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	3	[1A]	1	0
25	123456833	130	2	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	12	0	4	1	0	137	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	3	[1A]	1	0
26	123456833	130	2	0	0	1	0	0	10	0	0	0	1	0	0	0	0	19	13	0	4	1	0	137	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	3	[1A]	1	0
27	123456833	131	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0	4	1	0	143	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
28	123456833	130	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	19	17	0	4	1	0	143	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
29	123456833	120	1	0	11	10	0	1	0	0	0	0	0	0	0	1	0	38	18	1	5	1	1	135	0	1	2	8	0	0	0	0	0	0	0	0	0	0	0	4	[3B]	1	1
30	123456833	120	1	0	11	10	0	1	0	0	0	0	0	0	0	1	0	38	18	1	5	1	1	135	0	1	2	8	0	0	0	0	0	0	0	0	0	0	0	4	[3B]	1	1
31	123456833	120	1	0	11	10	0	1	0	0	0	0	0	0	0	0	1	38	18	1	5	1	1	135	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	4	[3B]	1	1
