,day,cumulative_infected,type,type_pretty
0,1.0,0.0,Total infected,0%
1,2.0,0.004706206896551928,Total infected,0%
2,3.0,0.014456896551724122,Total infected,0%
3,4.0,0.03230551724137936,Total infected,0%
4,5.0,0.0622141379310345,Total infected,0%
5,6.0,0.10453999999999998,Total infected,0%
6,7.0,0.13826965517241377,Total infected,0%
7,8.0,0.16549655172413802,Total infected,0%
8,9.0,0.19809310344827577,Total infected,0%
9,10.0,0.23549862068965507,Total infected,0%
10,11.0,0.2770027586206897,Total infected,0%
11,12.0,0.3212979310344828,Total infected,0%
12,13.0,0.3634027586206897,Total infected,0%
13,14.0,0.3954044827586207,Total infected,0%
14,15.0,0.4186586206896552,Total infected,0%
15,16.0,0.4377237931034483,Total infected,0%
16,17.0,0.45287827586206897,Total infected,0%
17,18.0,0.46615275862068967,Total infected,0%
18,19.0,0.4770089655172414,Total infected,0%
19,20.0,0.48590241379310345,Total infected,0%
20,21.0,0.4922537931034483,Total infected,0%
21,22.0,0.49719448275862066,Total infected,0%
22,23.0,0.5017689655172413,Total infected,0%
23,24.0,0.5071520689655172,Total infected,0%
24,25.0,0.5133989655172414,Total infected,0%
25,26.0,0.5208555172413792,Total infected,0%
26,27.0,0.5299703448275862,Total infected,0%
27,28.0,0.5376827586206896,Total infected,0%
28,29.0,0.5443093103448275,Total infected,0%
29,30.0,0.5526913793103448,Total infected,0%
30,31.0,0.5629675862068966,Total infected,0%
31,32.0,0.5743968965517241,Total infected,0%
32,33.0,0.587423103448276,Total infected,0%
33,34.0,0.6012717241379311,Total infected,0%
34,35.0,0.6116162068965517,Total infected,0%
35,36.0,0.6202613793103449,Total infected,0%
36,37.0,0.6291203448275862,Total infected,0%
37,38.0,0.6376062068965517,Total infected,0%
38,39.0,0.6467210344827586,Total infected,0%
39,40.0,0.6559048275862069,Total infected,0%
40,41.0,0.6645568965517241,Total infected,0%
41,42.0,0.6713496551724137,Total infected,0%
42,43.0,0.6765806896551724,Total infected,0%
43,44.0,0.6817155172413792,Total infected,0%
44,45.0,0.6868427586206896,Total infected,0%
45,46.0,0.6919013793103448,Total infected,0%
46,47.0,0.6972913793103448,Total infected,0%
47,48.0,0.7022251724137931,Total infected,0%
48,49.0,0.7063710344827586,Total infected,0%
49,50.0,0.7097575862068966,Total infected,0%
50,51.0,0.7133858620689655,Total infected,0%
51,52.0,0.7168751724137931,Total infected,0%
52,53.0,0.7209796551724137,Total infected,0%
53,54.0,0.7250086206896552,Total infected,0%
54,55.0,0.7293551724137931,Total infected,0%
55,56.0,0.7327410344827586,Total infected,0%
56,57.0,0.735491724137931,Total infected,0%
57,58.0,0.7384837931034482,Total infected,0%
58,59.0,0.7415106896551724,Total infected,0%
59,60.0,0.7446824137931034,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.0044086206896552,Total infected,10%
62,3.0,0.013696551724137862,Total infected,10%
63,4.0,0.02975586206896541,Total infected,10%
64,5.0,0.05444689655172416,Total infected,10%
65,6.0,0.08973827586206888,Total infected,10%
66,7.0,0.11831965517241372,Total infected,10%
67,8.0,0.14093724137931038,Total infected,10%
68,9.0,0.16978793103448261,Total infected,10%
69,10.0,0.20255000000000006,Total infected,10%
70,11.0,0.2395620689655173,Total infected,10%
71,12.0,0.2789444827586206,Total infected,10%
72,13.0,0.3183058620689655,Total infected,10%
73,14.0,0.34841379310344833,Total infected,10%
74,15.0,0.37041655172413795,Total infected,10%
75,16.0,0.388073448275862,Total infected,10%
76,17.0,0.40400827586206894,Total infected,10%
77,18.0,0.4177665517241379,Total infected,10%
78,19.0,0.429901724137931,Total infected,10%
79,20.0,0.44048827586206896,Total infected,10%
80,21.0,0.44799206896551735,Total infected,10%
81,22.0,0.45342379310344827,Total infected,10%
82,23.0,0.4584344827586207,Total infected,10%
83,24.0,0.4640520689655173,Total infected,10%
84,25.0,0.4693389655172413,Total infected,10%
85,26.0,0.47556482758620683,Total infected,10%
86,27.0,0.48262793103448265,Total infected,10%
87,28.0,0.48890241379310345,Total infected,10%
88,29.0,0.4942575862068965,Total infected,10%
89,30.0,0.5011606896551725,Total infected,10%
90,31.0,0.5099027586206897,Total infected,10%
91,32.0,0.519598275862069,Total infected,10%
92,33.0,0.5303572413793103,Total infected,10%
93,34.0,0.5418420689655172,Total infected,10%
94,35.0,0.5507844827586207,Total infected,10%
95,36.0,0.5579572413793102,Total infected,10%
96,37.0,0.5654693103448276,Total infected,10%
97,38.0,0.5735748275862069,Total infected,10%
98,39.0,0.5809762068965517,Total infected,10%
99,40.0,0.5885772413793103,Total infected,10%
100,41.0,0.5958055172413793,Total infected,10%
101,42.0,0.6019903448275862,Total infected,10%
102,43.0,0.6064541379310345,Total infected,10%
103,44.0,0.6112568965517241,Total infected,10%
104,45.0,0.6160320689655172,Total infected,10%
105,46.0,0.6210006896551723,Total infected,10%
106,47.0,0.6258444827586207,Total infected,10%
