,day,agents,type,type_of_screening_pretty,group
0,0.0,240.0,Susceptible,Without screening,Susceptible
1,1.0,238.1822,Susceptible,Without screening,Susceptible
2,2.0,237.3814,Susceptible,Without screening,Susceptible
3,3.0,236.3814,Susceptible,Without screening,Susceptible
4,4.0,235.0851,Susceptible,Without screening,Susceptible
5,5.0,233.7067,Susceptible,Without screening,Susceptible
6,6.0,233.7067,Susceptible,Without screening,Susceptible
7,7.0,233.7067,Susceptible,Without screening,Susceptible
8,8.0,231.963,Susceptible,Without screening,Susceptible
9,9.0,230.1672,Susceptible,Without screening,Susceptible
10,10.0,228.3183,Susceptible,Without screening,Susceptible
11,11.0,226.4494,Susceptible,Without screening,Susceptible
12,12.0,224.5275,Susceptible,Without screening,Susceptible
13,13.0,224.5275,Susceptible,Without screening,Susceptible
14,14.0,224.5275,Susceptible,Without screening,Susceptible
15,15.0,222.0651,Susceptible,Without screening,Susceptible
16,16.0,219.991,Susceptible,Without screening,Susceptible
17,17.0,217.6727,Susceptible,Without screening,Susceptible
18,18.0,215.2813,Susceptible,Without screening,Susceptible
19,19.0,212.6847,Susceptible,Without screening,Susceptible
20,20.0,212.6847,Susceptible,Without screening,Susceptible
21,21.0,212.6847,Susceptible,Without screening,Susceptible
22,22.0,209.7518,Susceptible,Without screening,Susceptible
23,23.0,206.9049,Susceptible,Without screening,Susceptible
24,24.0,203.8559,Susceptible,Without screening,Susceptible
25,25.0,200.7868,Susceptible,Without screening,Susceptible
26,26.0,197.6887,Susceptible,Without screening,Susceptible
27,27.0,197.6887,Susceptible,Without screening,Susceptible
28,28.0,197.6887,Susceptible,Without screening,Susceptible
29,29.0,193.969,Susceptible,Without screening,Susceptible
30,30.0,190.3193,Susceptible,Without screening,Susceptible
31,31.0,186.8999,Susceptible,Without screening,Susceptible
32,32.0,183.2482,Susceptible,Without screening,Susceptible
33,33.0,179.4144,Susceptible,Without screening,Susceptible
34,34.0,179.4144,Susceptible,Without screening,Susceptible
35,35.0,179.4144,Susceptible,Without screening,Susceptible
36,0.0,0.0,Susceptible in quarantine,Without screening,Susceptible
37,1.0,0.0,Susceptible in quarantine,Without screening,Susceptible
38,2.0,0.0,Susceptible in quarantine,Without screening,Susceptible
39,3.0,0.0,Susceptible in quarantine,Without screening,Susceptible
40,4.0,0.0,Susceptible in quarantine,Without screening,Susceptible
41,5.0,0.0,Susceptible in quarantine,Without screening,Susceptible
42,6.0,0.0,Susceptible in quarantine,Without screening,Susceptible
43,7.0,0.0,Susceptible in quarantine,Without screening,Susceptible
44,8.0,0.0,Susceptible in quarantine,Without screening,Susceptible
45,9.0,0.0,Susceptible in quarantine,Without screening,Susceptible
46,10.0,0.0,Susceptible in quarantine,Without screening,Susceptible
47,11.0,0.0,Susceptible in quarantine,Without screening,Susceptible
48,12.0,0.0,Susceptible in quarantine,Without screening,Susceptible
49,13.0,0.0,Susceptible in quarantine,Without screening,Susceptible
50,14.0,0.0,Susceptible in quarantine,Without screening,Susceptible
51,15.0,0.0,Susceptible in quarantine,Without screening,Susceptible
52,16.0,0.0,Susceptible in quarantine,Without screening,Susceptible
53,17.0,0.0,Susceptible in quarantine,Without screening,Susceptible
54,18.0,0.0,Susceptible in quarantine,Without screening,Susceptible
55,19.0,0.0,Susceptible in quarantine,Without screening,Susceptible
56,20.0,0.0,Susceptible in quarantine,Without screening,Susceptible
57,21.0,0.0,Susceptible in quarantine,Without screening,Susceptible
58,22.0,0.0,Susceptible in quarantine,Without screening,Susceptible
59,23.0,0.0,Susceptible in quarantine,Without screening,Susceptible
60,24.0,0.0,Susceptible in quarantine,Without screening,Susceptible
61,25.0,0.0,Susceptible in quarantine,Without screening,Susceptible
62,26.0,0.0,Susceptible in quarantine,Without screening,Susceptible
63,27.0,0.0,Susceptible in quarantine,Without screening,Susceptible
64,28.0,0.0,Susceptible in quarantine,Without screening,Susceptible
65,29.0,0.0,Susceptible in quarantine,Without screening,Susceptible
66,30.0,0.0,Susceptible in quarantine,Without screening,Susceptible
67,31.0,0.0,Susceptible in quarantine,Without screening,Susceptible
68,32.0,0.0,Susceptible in quarantine,Without screening,Susceptible
69,33.0,0.0,Susceptible in quarantine,Without screening,Susceptible
70,34.0,0.0,Susceptible in quarantine,Without screening,Susceptible
71,35.0,0.0,Susceptible in quarantine,Without screening,Susceptible
72,0.0,0.0,Exposed,Without screening,Exposed
73,1.0,0.8178,Exposed,Without screening,Exposed
74,2.0,1.3944,Exposed,Without screening,Exposed
75,3.0,1.991,Exposed,Without screening,Exposed
76,4.0,2.7588,Exposed,Without screening,Exposed
77,5.0,3.3343,Exposed,Without screening,Exposed
78,6.0,2.4354,Exposed,Without screening,Exposed
79,7.0,1.7608,Exposed,Without screening,Exposed
80,8.0,3.022,Exposed,Without screening,Exposed
81,9.0,3.9419,Exposed,Without screening,Exposed
82,10.0,4.6376,Exposed,Without screening,Exposed
83,11.0,5.2603,Exposed,Without screening,Exposed
84,12.0,5.6817,Exposed,Without screening,Exposed
85,13.0,4.0,Exposed,Without screening,Exposed
86,14.0,2.8689,Exposed,Without screening,Exposed
87,15.0,4.5255,Exposed,Without screening,Exposed
88,16.0,5.3103,Exposed,Without screening,Exposed
89,17.0,6.0891,Exposed,Without screening,Exposed
90,18.0,6.7548,Exposed,Without screening,Exposed
91,19.0,7.4675,Exposed,Without screening,Exposed
92,20.0,5.2873,Exposed,Without screening,Exposed
93,21.0,3.7858,Exposed,Without screening,Exposed
94,22.0,5.6607,Exposed,Without screening,Exposed
95,23.0,6.8889,Exposed,Without screening,Exposed
96,24.0,7.994,Exposed,Without screening,Exposed
97,25.0,8.8398,Exposed,Without screening,Exposed
98,26.0,9.4124,Exposed,Without screening,Exposed
99,27.0,6.8168,Exposed,Without screening,Exposed
100,28.0,4.8939,Exposed,Without screening,Exposed
101,29.0,7.2122,Exposed,Without screening,Exposed
102,30.0,8.7588,Exposed,Without screening,Exposed
103,31.0,9.6987,Exposed,Without screening,Exposed
104,32.0,10.6466,Exposed,Without screening,Exposed
