day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	3	0	0	0	0	0	0	0	50	1	[]	0	0
3	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	4	0	0	0	0	0	0	0	50	1	[]	0	0
4	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	6	0	0	0	0	0	0	0	50	1	[]	0	0
6	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	6	0	0	0	0	0	0	0	50	1	[]	0	0
7	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	1	[]	0	0
8	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	7	0	0	0	0	0	0	0	50	1	[]	0	0
9	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	50	1	[]	0	0
10	123456983	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	50	1	[]	0	1
11	123456983	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	50	2	[]	0	1
12	123456983	233	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	50	3	[]	0	1
13	123456983	233	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	50	3	[]	0	2
14	123456983	233	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	480	9	0	0	0	0	0	0	0	50	3	[]	0	3
15	123456983	179	1	0	0	53	0	6	1	0	0	0	0	0	0	0	0	720	10	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	3
16	123456983	179	1	0	0	53	0	6	1	0	0	0	0	0	0	0	0	720	11	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	3
17	123456983	178	1	1	0	53	0	5	2	0	0	0	0	0	0	0	0	720	11	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	4
18	123456983	177	1	1	1	53	0	3	4	0	0	0	0	0	0	0	0	720	11	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	4
19	123456983	176	2	1	1	53	0	2	5	0	0	0	0	0	0	0	0	720	12	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	3
20	123456983	176	2	1	1	53	0	1	6	0	0	0	0	0	0	0	0	720	12	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	2
21	123456983	176	1	2	1	53	0	1	6	0	0	0	0	0	0	0	0	720	13	0	6	0	0	0	0	0	50	4	[1B 1C 2A]	3	2
22	123456983	160	0	0	0	69	1	2	8	0	0	0	0	0	0	0	0	900	13	0	8	0	0	0	0	0	50	4	[1B 1C 2A 3C]	4	1
23	123456983	160	0	0	0	69	1	2	8	0	0	0	0	0	0	0	0	900	14	0	8	0	0	0	0	0	50	4	[1B 1C 2A 3C]	4	1
24	123456983	160	0	0	0	69	1	1	9	0	0	0	0	0	0	0	0	900	16	0	8	0	0	0	0	0	50	4	[1B 1C 2A 3C]	4	1
