day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456901	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456901	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456901	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456901	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	50	1	[]	0	0
4	123456901	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456901	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	1	[]	0	1
6	123456901	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	2	[]	0	1
7	123456901	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	0	0	50	2	[]	0	1
8	123456901	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	0	0	0	50	2	[]	0	1
9	123456901	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	9	0	0	0	0	0	0	0	50	2	[]	0	1
10	123456901	219	1	0	0	16	3	1	0	0	0	0	0	0	0	0	0	240	11	0	1	0	0	0	0	0	50	2	[3B]	1	1
11	123456901	219	1	0	0	16	3	1	0	0	0	0	0	0	0	0	0	240	11	0	1	0	0	0	0	0	50	2	[3B]	1	1
12	123456901	219	0	1	0	16	3	0	1	0	0	0	0	0	0	0	0	240	13	0	1	0	0	0	0	0	50	2	[3B]	1	1
13	123456901	219	0	1	0	16	2	1	1	0	0	0	0	0	0	0	0	240	14	0	1	0	0	0	0	0	50	2	[3B]	1	2
14	123456901	219	0	1	0	16	2	1	1	0	0	0	0	0	0	0	0	240	16	0	1	0	0	0	0	0	50	2	[3B]	1	2
15	123456901	217	2	1	0	16	0	3	1	0	0	0	0	0	0	0	0	240	17	0	1	0	0	0	0	0	50	2	[3B]	1	2
16	123456901	215	3	2	0	16	0	2	2	0	0	0	0	0	0	0	0	240	17	0	1	0	0	0	0	0	50	3	[3B]	1	2
17	123456901	198	2	0	0	33	0	5	2	0	0	0	0	0	0	0	0	350	17	0	3	0	0	0	0	0	50	3	[3B 3C]	2	2
18	123456901	198	1	1	0	33	0	4	3	0	0	0	0	0	0	0	0	350	17	0	3	0	0	0	0	0	50	3	[3B 3C]	2	3
19	123456901	197	2	0	1	33	0	3	4	0	0	0	0	0	0	0	0	350	18	0	3	0	0	0	0	0	50	4	[3B 3C]	2	1
20	123456901	196	3	0	1	33	0	2	5	0	0	0	0	0	0	0	0	350	19	0	3	0	0	0	0	0	50	5	[3B 3C]	2	1
21	123456901	196	3	0	1	33	0	1	6	0	0	0	0	0	0	0	0	350	19	0	3	0	0	0	0	0	50	5	[3B 3C]	2	1
22	123456901	176	1	2	1	33	0	0	7	0	0	0	0	19	0	1	0	350	19	1	3	0	1	0	0	0	50	5	[3B 3C 1C]	3	3
23	123456901	175	2	2	1	33	0	0	7	0	0	0	0	19	0	1	0	350	19	1	3	0	1	0	0	0	50	5	[3B 3C 1C]	3	3
24	123456901	155	0	0	5	53	1	3	3	0	0	0	0	19	0	1	0	450	19	1	5	0	1	0	0	0	50	5	[3C 1C 2B 2C]	4	3
25	123456901	155	0	0	5	53	1	2	4	0	0	0	0	19	0	1	0	450	19	1	5	0	1	0	0	0	50	5	[3C 1C 2B 2C]	4	2
26	123456901	155	0	0	5	53	1	2	4	0	0	0	0	19	0	1	0	450	19	1	5	0	1	0	0	0	50	5	[3C 1C 2B 2C]	4	2
27	123456901	154	1	0	5	53	1	2	4	0	0	0	0	19	0	1	0	450	19	1	5	0	1	0	0	0	50	6	[3C 1C 2B 2C]	4	2
28	123456901	154	1	0	5	53	1	2	4	0	0	0	0	19	0	1	0	450	19	1	5	0	1	0	0	0	50	6	[3C 1C 2B 2C]	4	2
29	123456901	154	1	0	5	53	1	0	6	0	0	0	0	19	0	1	0	450	20	1	5	0	1	0	0	0	50	6	[3C 1C 2B 2C]	4	1
30	123456901	154	1	0	5	53	0	1	6	0	0	0	0	19	0	1	0	450	21	1	5	0	1	0	0	0	50	6	[3C 1C 2B 2C]	4	2
31	123456901	171	1	0	8	36	0	1	3	0	0	0	0	19	0	1	0	540	21	1	5	0	1	0	0	0	50	6	[1C 2B 2C]	3	2
32	123456901	171	0	1	8	36	0	1	3	0	0	0	0	19	0	1	0	540	21	1	5	0	1	0	0	0	50	6	[1C 2B 2C]	3	3
