,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.1461999999999932,Total infected,Screening 25%
37,3.0,1.4313999999999965,Total infected,Screening 25%
38,4.0,1.8378000000000156,Total infected,Screening 25%
39,5.0,2.3504000000000076,Total infected,Screening 25%
40,6.0,2.991000000000014,Total infected,Screening 25%
41,7.0,3.4645000000000152,Total infected,Screening 25%
42,8.0,3.7856999999999914,Total infected,Screening 25%
43,9.0,4.1591999999999985,Total infected,Screening 25%
44,10.0,4.570499999999981,Total infected,Screening 25%
45,11.0,5.042000000000002,Total infected,Screening 25%
46,12.0,5.5625,Total infected,Screening 25%
47,13.0,6.080999999999989,Total infected,Screening 25%
48,14.0,6.463399999999979,Total infected,Screening 25%
49,15.0,6.771799999999985,Total infected,Screening 25%
50,16.0,7.066200000000009,Total infected,Screening 25%
51,17.0,7.339400000000012,Total infected,Screening 25%
52,18.0,7.641700000000014,Total infected,Screening 25%
53,19.0,7.935000000000002,Total infected,Screening 25%
54,20.0,8.296300000000002,Total infected,Screening 25%
55,21.0,8.570699999999988,Total infected,Screening 25%
56,22.0,8.722699999999975,Total infected,Screening 25%
57,23.0,8.881900000000002,Total infected,Screening 25%
58,24.0,9.060000000000002,Total infected,Screening 25%
59,25.0,9.249300000000005,Total infected,Screening 25%
60,26.0,9.419399999999996,Total infected,Screening 25%
61,27.0,9.598700000000008,Total infected,Screening 25%
62,28.0,9.729799999999983,Total infected,Screening 25%
63,29.0,9.818899999999985,Total infected,Screening 25%
64,30.0,9.924900000000008,Total infected,Screening 25%
65,31.0,10.036000000000001,Total infected,Screening 25%
66,32.0,10.141199999999998,Total infected,Screening 25%
67,33.0,10.2543,Total infected,Screening 25%
68,34.0,10.36839999999998,Total infected,Screening 25%
69,35.0,10.453499999999991,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.121200000000016,Total infected,Screening 50%
72,3.0,1.3144000000000062,Total infected,Screening 50%
73,4.0,1.590599999999995,Total infected,Screening 50%
74,5.0,1.9990000000000236,Total infected,Screening 50%
75,6.0,2.4505000000000052,Total infected,Screening 50%
76,7.0,2.782800000000009,Total infected,Screening 50%
77,8.0,3.0190000000000055,Total infected,Screening 50%
78,9.0,3.2291999999999916,Total infected,Screening 50%
79,10.0,3.421399999999977,Total infected,Screening 50%
80,11.0,3.6096000000000004,Total infected,Screening 50%
81,12.0,3.811800000000005,Total infected,Screening 50%
82,13.0,4.015999999999991,Total infected,Screening 50%
83,14.0,4.176099999999991,Total infected,Screening 50%
84,15.0,4.286299999999983,Total infected,Screening 50%
85,16.0,4.385399999999976,Total infected,Screening 50%
86,17.0,4.459399999999988,Total infected,Screening 50%
87,18.0,4.534500000000008,Total infected,Screening 50%
88,19.0,4.634599999999978,Total infected,Screening 50%
89,20.0,4.72169999999997,Total infected,Screening 50%
90,21.0,4.769799999999975,Total infected,Screening 50%
91,22.0,4.81880000000001,Total infected,Screening 50%
92,23.0,4.848700000000036,Total infected,Screening 50%
93,24.0,4.887800000000027,Total infected,Screening 50%
94,25.0,4.921900000000022,Total infected,Screening 50%
95,26.0,4.956900000000019,Total infected,Screening 50%
96,27.0,4.988900000000001,Total infected,Screening 50%
97,28.0,5.020999999999987,Total infected,Screening 50%
98,29.0,5.042100000000005,Total infected,Screening 50%
99,30.0,5.04910000000001,Total infected,Screening 50%
100,31.0,5.074099999999987,Total infected,Screening 50%
101,32.0,5.088099999999969,Total infected,Screening 50%
102,33.0,5.104100000000017,Total infected,Screening 50%
103,34.0,5.111100000000022,Total infected,Screening 50%
104,35.0,5.125100000000003,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.089100000000002,Total infected,Screening 100%
107,3.0,1.2133000000000038,Total infected,Screening 100%
108,4.0,1.3974000000000046,Total infected,Screening 100%
109,5.0,1.676700000000011,Total infected,Screening 100%
110,6.0,1.9830000000000325,Total infected,Screening 100%
111,7.0,2.203300000000013,Total infected,Screening 100%
112,8.0,2.3744000000000085,Total infected,Screening 100%
113,9.0,2.518499999999989,Total infected,Screening 100%
114,10.0,2.6526000000000067,Total infected,Screening 100%
115,11.0,2.7787999999999897,Total infected,Screening 100%
116,12.0,2.925900000000013,Total infected,Screening 100%
117,13.0,3.0720000000000027,Total infected,Screening 100%
118,14.0,3.1902000000000044,Total infected,Screening 100%
119,15.0,3.2702999999999918,Total infected,Screening 100%
120,16.0,3.3342999999999847,Total infected,Screening 100%
121,17.0,3.3873999999999853,Total infected,Screening 100%
122,18.0,3.4374999999999716,Total infected,Screening 100%
123,19.0,3.5084999999999695,Total infected,Screening 100%
124,20.0,3.5735999999999706,Total infected,Screening 100%
125,21.0,3.607599999999991,Total infected,Screening 100%
126,22.0,3.6407000000000096,Total infected,Screening 100%
127,23.0,3.666799999999995,Total infected,Screening 100%
128,24.0,3.6957000000000164,Total infected,Screening 100%
129,25.0,3.7156999999999982,Total infected,Screening 100%
130,26.0,3.7408000000000072,Total infected,Screening 100%
131,27.0,3.765800000000013,Total infected,Screening 100%
132,28.0,3.7879000000000076,Total infected,Screening 100%
133,29.0,3.804899999999975,Total infected,Screening 100%
134,30.0,3.8119000000000085,Total infected,Screening 100%
135,31.0,3.835899999999981,Total infected,Screening 100%
136,32.0,3.8478999999999814,Total infected,Screening 100%
137,33.0,3.860900000000015,Total infected,Screening 100%
