,trace,day,type
0,0,1,School screening
1,1,0,-
2,2,0,-
3,3,1,School screening
4,4,1,School screening
5,5,15,School screening
6,6,12,External screening
7,7,6,External screening
8,8,6,External screening
9,9,15,School screening
10,10,8,School screening
11,11,8,School screening
12,12,5,External screening
13,13,1,School screening
14,14,15,School screening
15,15,15,School screening
16,16,8,School screening
17,17,1,School screening
18,18,15,School screening
19,19,1,External screening
20,20,1,School screening
21,21,0,-
22,22,0,-
23,23,0,-
24,24,2,External screening
25,25,15,School screening
26,26,1,School screening
27,27,1,School screening
28,28,0,-
29,29,1,School screening
30,30,0,-
31,31,12,External screening
32,32,8,School screening
33,33,1,School screening
34,34,22,School screening
35,35,0,-
36,36,8,School screening
37,37,8,School screening
38,38,15,School screening
39,39,0,-
40,40,0,-
41,41,1,School screening
42,42,8,School screening
43,43,15,School screening
44,44,1,School screening
45,45,15,School screening
46,46,15,School screening
47,47,8,School screening
48,48,1,School screening
49,49,1,School screening
50,50,5,External screening
51,51,1,School screening
52,52,0,-
53,53,1,School screening
54,54,15,School screening
55,55,1,School screening
56,56,22,School screening
57,57,1,School screening
58,58,0,-
59,59,1,School screening
60,60,0,-
61,61,8,School screening
62,62,10,External screening
63,63,17,External screening
64,64,15,School screening
65,65,1,School screening
66,66,1,School screening
67,67,8,School screening
68,68,1,School screening
69,69,8,School screening
70,70,15,School screening
71,71,8,School screening
72,72,15,External screening
73,73,1,School screening
74,74,1,School screening
75,75,8,School screening
76,76,8,School screening
77,77,8,School screening
78,78,1,School screening
79,79,15,School screening
80,80,1,School screening
81,81,8,School screening
82,82,2,External screening
83,83,8,School screening
84,84,14,External screening
85,85,1,School screening
86,86,1,School screening
87,87,8,School screening
88,88,15,School screening
89,89,15,School screening
90,90,1,External screening
91,91,12,External screening
92,92,8,School screening
93,93,1,School screening
94,94,8,School screening
95,95,1,School screening
96,96,8,School screening
97,97,8,School screening
98,98,1,School screening
99,99,15,School screening
100,100,0,-
101,101,1,School screening
102,102,8,School screening
103,103,8,School screening
104,104,12,External screening
105,105,8,School screening
106,106,0,-
107,107,1,School screening
108,108,8,School screening
109,109,8,School screening
110,110,8,School screening
111,111,15,School screening
112,112,15,School screening
113,113,1,School screening
114,114,0,-
115,115,1,School screening
116,116,0,-
117,117,8,School screening
118,118,15,School screening
119,119,9,External screening
120,120,1,School screening
121,121,1,School screening
122,122,7,External screening
123,123,8,School screening
124,124,8,School screening
125,125,0,-
126,126,9,External screening
127,127,22,School screening
128,128,0,-
129,129,2,External screening
130,130,8,School screening
131,131,1,External screening
132,132,1,School screening
133,133,8,School screening
134,134,6,External screening
135,135,0,-
136,136,8,School screening
137,137,8,School screening
138,138,15,School screening
139,139,8,School screening
140,140,1,School screening
141,141,1,School screening
142,142,1,School screening
143,143,8,School screening
144,144,0,-
145,145,22,School screening
146,146,15,School screening
147,147,8,School screening
148,148,8,School screening
149,149,8,School screening
150,150,1,School screening
151,151,8,School screening
152,152,10,External screening
153,153,8,School screening
154,154,8,School screening
155,155,0,-
156,156,8,School screening
157,157,1,School screening
158,158,1,School screening
159,159,8,School screening
160,160,8,School screening
161,161,0,-
162,162,8,School screening
163,163,5,External screening
164,164,1,School screening
165,165,8,School screening
166,166,1,School screening
167,167,4,External screening
168,168,8,School screening
169,169,1,School screening
170,170,1,School screening
171,171,0,-
172,172,15,School screening
173,173,0,-
174,174,1,School screening
175,175,8,School screening
176,176,8,School screening
177,177,15,School screening
178,178,0,-
179,179,15,School screening
180,180,1,School screening
181,181,1,School screening
182,182,0,-
183,183,8,School screening
184,184,13,External screening
185,185,8,School screening
186,186,8,School screening
187,187,4,External screening
188,188,1,School screening
189,189,8,School screening
190,190,1,School screening
191,191,8,External screening
192,192,0,-
193,193,5,External screening
194,194,1,School screening
195,195,8,School screening
196,196,15,School screening
197,197,1,School screening
198,198,8,School screening
199,199,1,School screening
