day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
5	123456928	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
6	123456928	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
7	123456928	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
8	123456928	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
9	123456928	239	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
10	123456928	238	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
11	123456928	237	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0
12	123456928	237	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0
13	123456928	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	12	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
14	123456928	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	12	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
15	123456928	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	180	13	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
16	123456928	231	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	180	13	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
17	123456928	229	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	180	13	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
18	123456928	225	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	180	16	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
19	123456928	222	8	8	2	0	0	0	0	0	0	0	0	0	0	0	0	180	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
20	123456928	222	7	9	2	0	0	0	0	0	0	0	0	0	0	0	0	180	17	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
21	123456928	222	6	8	4	0	0	0	0	0	0	0	0	0	0	0	0	180	18	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
22	123456928	199	1	0	0	22	3	9	5	0	0	0	0	0	0	1	0	254	20	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3C 1D]	2	2
23	123456928	199	0	1	0	22	3	8	6	0	0	0	0	0	0	1	0	254	21	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3C 1D]	2	3
24	123456928	197	1	1	1	22	2	7	8	0	0	0	0	0	0	1	0	254	21	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3C 1D]	2	3
25	123456928	197	0	2	1	22	1	8	8	0	0	0	0	0	0	0	1	254	22	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3C 1D]	2	3
26	123456928	193	4	2	1	22	1	8	8	0	0	0	0	0	0	0	1	254	24	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1D]	2	3
27	123456928	193	3	3	1	22	1	5	11	0	0	0	0	0	0	0	1	254	25	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1D]	2	3
28	123456928	193	1	5	1	22	1	5	11	0	0	0	0	0	0	0	1	254	26	1	4	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1D]	2	4
29	123456928	175	1	3	1	39	1	7	12	0	0	0	0	0	0	0	1	319	26	1	6	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1D 1C]	3	4
30	123456928	165	10	4	1	39	1	6	13	0	0	0	0	0	0	0	1	319	26	1	6	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3C 1D 1C]	3	4
31	123456928	162	9	7	2	39	1	6	13	0	0	0	0	0	0	0	1	319	26	1	6	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[3C 1D 1C]	3	5
32	123456928	147	7	4	2	51	5	9	13	0	0	0	0	0	0	1	1	338	27	2	9	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[3C 1D 1C 3A]	4	5
33	123456928	144	6	8	2	51	4	9	14	0	0	0	0	0	0	1	1	338	27	2	9	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[3C 1D 1C 3A]	4	5
34	123456928	143	2	12	3	51	1	11	15	0	0	0	0	0	0	1	1	338	29	2	9	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3C 1D 1C 3A]	4	5
35	123456928	143	1	12	4	51	1	10	16	0	0	0	0	0	0	1	1	338	29	2	9	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3C 1D 1C 3A]	4	5
36	123456928	140	1	0	19	54	1	16	8	0	0	0	0	0	0	1	0	403	29	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	4
37	123456928	140	1	0	19	54	0	15	10	0	0	0	0	0	0	1	0	403	29	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	4
38	123456928	140	1	0	19	54	0	13	12	0	0	0	0	0	0	0	1	403	29	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	4
39	123456928	140	1	0	19	54	0	10	15	0	0	0	0	0	0	0	1	403	29	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	4
40	123456928	140	0	1	19	54	0	9	16	0	0	0	0	0	0	0	1	403	29	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	5
41	123456928	140	0	1	19	54	0	7	18	0	0	0	0	0	0	0	1	403	29	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	5
42	123456928	140	0	1	19	54	0	6	19	0	0	0	0	0	0	0	1	403	31	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3A 2B 3B]	4	4
43	123456928	157	0	0	23	37	0	4	18	0	0	0	0	0	0	0	1	448	31	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3A 2B 3B]	3	2
44	123456928	157	0	0	23	37	0	3	19	0	0	0	0	0	0	0	1	448	32	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3A 2B 3B]	3	2
45	123456928	157	0	0	23	37	0	3	19	0	0	0	0	0	0	0	1	448	32	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3A 2B 3B]	3	2
46	123456928	168	1	0	31	25	0	2	13	0	0	0	0	0	0	0	0	448	33	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2B 3B]	2	1
47	123456928	167	2	0	31	25	0	2	13	0	0	0	0	0	0	0	0	448	35	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2B 3B]	2	1
48	123456928	167	2	0	31	25	0	2	13	0	0	0	0	0	0	0	0	448	36	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2B 3B]	2	1
49	123456928	167	1	1	31	25	0	2	13	0	0	0	0	0	0	0	0	448	36	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2B 3B]	2	2
50	123456928	191	2	1	46	0	0	0	0	0	0	0	0	0	0	0	0	508	37	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	1
51	123456928	186	5	3	46	0	0	0	0	0	0	0	0	0	0	0	0	508	37	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	2
52	123456928	184	6	3	47	0	0	0	0	0	0	0	0	0	0	0	0	508	37	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	1
53	123456928	180	7	6	47	0	0	0	0	0	0	0	0	0	0	0	0	508	38	2	14	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	2
54	123456928	166	5	2	47	12	4	2	1	0	0	0	0	0	0	1	0	527	40	3	16	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2C]	1	2
55	123456928	166	3	4	47	12	3	2	2	0	0	0	0	0	0	1	0	527	40	3	16	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2C]	1	2
56	123456928	165	3	5	47	12	3	1	3	0	0	0	0	0	0	1	0	527	41	3	16	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C]	1	2
57	123456928	155	0	0	45	22	4	7	6	0	0	0	0	0	0	1	0	597	42	3	22	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 1A]	2	2
58	123456928	155	0	0	45	22	2	8	7	0	0	0	0	0	0	1	0	597	43	3	22	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 1A]	2	2
59	123456928	155	0	0	45	22	1	7	9	0	0	0	0	0	0	1	0	597	45	3	22	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 1A]	2	2
60	123456928	155	0	0	45	22	1	6	10	0	0	0	0	0	0	1	0	597	45	3	22	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2C 1A]	2	2
