,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.2231999999999914,Total infected,Screening 25%
37,3.0,1.6435999999999638,Total infected,Screening 25%
38,4.0,2.160199999999975,Total infected,Screening 25%
39,5.0,2.852800000000002,Total infected,Screening 25%
40,6.0,3.685699999999997,Total infected,Screening 25%
41,7.0,4.273300000000006,Total infected,Screening 25%
42,8.0,4.680700000000002,Total infected,Screening 25%
43,9.0,5.430399999999992,Total infected,Screening 25%
44,10.0,6.3673,Total infected,Screening 25%
45,11.0,7.354399999999998,Total infected,Screening 25%
46,12.0,8.41040000000001,Total infected,Screening 25%
47,13.0,9.608599999999996,Total infected,Screening 25%
48,14.0,10.459399999999988,Total infected,Screening 25%
49,15.0,11.069099999999992,Total infected,Screening 25%
50,16.0,11.944900000000018,Total infected,Screening 25%
51,17.0,13.054999999999978,Total infected,Screening 25%
52,18.0,14.096100000000035,Total infected,Screening 25%
53,19.0,15.204100000000011,Total infected,Screening 25%
54,20.0,16.435300000000012,Total infected,Screening 25%
55,21.0,17.313199999999995,Total infected,Screening 25%
56,22.0,17.954999999999984,Total infected,Screening 25%
57,23.0,18.839699999999993,Total infected,Screening 25%
58,24.0,19.86880000000002,Total infected,Screening 25%
59,25.0,20.991000000000014,Total infected,Screening 25%
60,26.0,22.089100000000002,Total infected,Screening 25%
61,27.0,23.294299999999993,Total infected,Screening 25%
62,28.0,24.1361,Total infected,Screening 25%
63,29.0,24.8048,Total infected,Screening 25%
64,30.0,25.706700000000012,Total infected,Screening 25%
65,31.0,26.78079999999997,Total infected,Screening 25%
66,32.0,27.799799999999976,Total infected,Screening 25%
67,33.0,28.886899999999997,Total infected,Screening 25%
68,34.0,29.994999999999976,Total infected,Screening 25%
69,35.0,30.801799999999986,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.2171999999999912,Total infected,Screening 50%
72,3.0,1.601600000000019,Total infected,Screening 50%
73,4.0,2.123199999999997,Total infected,Screening 50%
74,5.0,2.757800000000003,Total infected,Screening 50%
75,6.0,3.514499999999998,Total infected,Screening 50%
76,7.0,4.054999999999978,Total infected,Screening 50%
77,8.0,4.476499999999987,Total infected,Screening 50%
78,9.0,5.147100000000023,Total infected,Screening 50%
79,10.0,5.998000000000019,Total infected,Screening 50%
80,11.0,6.902900000000017,Total infected,Screening 50%
81,12.0,7.890899999999988,Total infected,Screening 50%
82,13.0,8.879800000000017,Total infected,Screening 50%
83,14.0,9.5625,Total infected,Screening 50%
84,15.0,10.066100000000006,Total infected,Screening 50%
85,16.0,10.818800000000039,Total infected,Screening 50%
86,17.0,11.6798,Total infected,Screening 50%
87,18.0,12.537500000000023,Total infected,Screening 50%
88,19.0,13.412500000000023,Total infected,Screening 50%
89,20.0,14.381500000000017,Total infected,Screening 50%
90,21.0,15.011100000000027,Total infected,Screening 50%
91,22.0,15.475500000000011,Total infected,Screening 50%
92,23.0,16.09110000000001,Total infected,Screening 50%
93,24.0,16.86189999999999,Total infected,Screening 50%
94,25.0,17.661700000000025,Total infected,Screening 50%
95,26.0,18.450400000000002,Total infected,Screening 50%
96,27.0,19.25120000000001,Total infected,Screening 50%
97,28.0,19.787800000000004,Total infected,Screening 50%
98,29.0,20.181100000000015,Total infected,Screening 50%
99,30.0,20.748800000000017,Total infected,Screening 50%
100,31.0,21.424499999999995,Total infected,Screening 50%
101,32.0,22.076099999999997,Total infected,Screening 50%
102,33.0,22.768900000000002,Total infected,Screening 50%
103,34.0,23.423399999999987,Total infected,Screening 50%
104,35.0,23.903899999999965,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.243300000000005,Total infected,Screening 100%
107,3.0,1.6345000000000027,Total infected,Screening 100%
108,4.0,2.0909999999999798,Total infected,Screening 100%
109,5.0,2.6466000000000065,Total infected,Screening 100%
110,6.0,3.2781999999999982,Total infected,Screening 100%
111,7.0,3.7107000000000028,Total infected,Screening 100%
112,8.0,4.064999999999998,Total infected,Screening 100%
113,9.0,4.630599999999987,Total infected,Screening 100%
114,10.0,5.377399999999994,Total infected,Screening 100%
115,11.0,6.039999999999964,Total infected,Screening 100%
116,12.0,6.6795999999999935,Total infected,Screening 100%
117,13.0,7.319299999999998,Total infected,Screening 100%
118,14.0,7.75569999999999,Total infected,Screening 100%
119,15.0,8.057999999999993,Total infected,Screening 100%
120,16.0,8.476499999999987,Total infected,Screening 100%
121,17.0,8.948900000000009,Total infected,Screening 100%
122,18.0,9.376300000000015,Total infected,Screening 100%
123,19.0,9.754700000000014,Total infected,Screening 100%
124,20.0,10.165099999999995,Total infected,Screening 100%
125,21.0,10.464400000000012,Total infected,Screening 100%
126,22.0,10.659700000000043,Total infected,Screening 100%
127,23.0,10.943900000000014,Total infected,Screening 100%
128,24.0,11.307199999999995,Total infected,Screening 100%
129,25.0,11.597599999999971,Total infected,Screening 100%
130,26.0,11.834899999999976,Total infected,Screening 100%
131,27.0,12.08499999999998,Total infected,Screening 100%
132,28.0,12.268299999999982,Total infected,Screening 100%
133,29.0,12.40639999999999,Total infected,Screening 100%
134,30.0,12.596499999999992,Total infected,Screening 100%
135,31.0,12.8168,Total infected,Screening 100%
136,32.0,12.98399999999998,Total infected,Screening 100%
137,33.0,13.13409999999999,Total infected,Screening 100%
138,34.0,13.28019999999998,Total infected,Screening 100%
139,35.0,13.364299999999986,Total infected,Screening 100%
