day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
5	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
6	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
7	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
8	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
9	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
10	123456884	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
11	123456884	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
12	123456884	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
13	123456884	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
14	123456884	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
15	123456884	239	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	195	11	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
16	123456884	239	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	195	11	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
17	123456884	239	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	195	13	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
18	123456884	239	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	195	13	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
19	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	195	13	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
20	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	214	13	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
21	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	214	14	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
22	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	273	14	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
23	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	273	16	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
24	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	273	18	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
25	123456884	238	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	273	18	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
26	123456884	238	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	273	19	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
27	123456884	238	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	273	19	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
28	123456884	237	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	273	20	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
29	123456884	236	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	333	20	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
30	123456884	234	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	333	22	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
31	123456884	233	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	333	22	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
32	123456884	229	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	333	22	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
33	123456884	220	14	5	1	0	0	0	0	0	0	0	0	0	0	0	0	333	22	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
34	123456884	220	7	12	1	0	0	0	0	0	0	0	0	0	0	0	0	333	22	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
35	123456884	220	4	12	4	0	0	0	0	0	0	0	0	0	0	0	0	333	22	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
36	123456884	206	7	5	2	7	3	7	3	0	0	0	0	0	0	0	0	408	22	0	8	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D]	1	3
37	123456884	193	17	8	2	7	2	8	3	0	0	0	0	0	0	0	0	408	23	0	8	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D]	1	3
38	123456884	186	22	8	4	7	1	7	5	0	0	0	0	0	0	0	0	408	23	0	8	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D]	1	4
39	123456884	172	28	16	4	7	1	5	7	0	0	0	0	0	0	0	0	408	23	0	8	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D]	1	5
40	123456884	158	25	14	3	11	6	13	9	0	0	0	0	0	0	1	0	422	24	1	14	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D]	2	5
41	123456884	158	18	20	4	11	3	15	10	0	0	0	0	0	0	1	0	422	24	1	14	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D]	2	6
42	123456884	158	12	23	7	11	2	15	11	0	0	0	0	0	0	1	0	422	24	1	14	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D]	2	7
43	123456884	136	2	0	0	33	8	36	24	0	0	0	0	0	0	1	0	517	24	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D 1B 2B 2C]	5	7
44	123456884	136	2	0	0	33	4	33	31	0	0	0	0	0	0	1	0	517	25	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D 1B 2B 2C]	5	7
45	123456884	136	2	0	0	33	3	31	34	0	0	0	0	0	0	1	0	517	27	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D 1B 2B 2C]	5	7
46	123456884	136	2	0	0	33	2	30	36	0	0	0	0	0	0	1	0	517	28	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2D 3D 1B 2B 2C]	5	7
47	123456884	135	3	0	0	33	2	22	44	0	0	0	0	0	0	1	0	517	28	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D 3D 1B 2B 2C]	5	7
48	123456884	135	2	1	0	33	1	22	45	0	0	0	0	0	0	1	0	555	28	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D 3D 1B 2B 2C]	5	8
49	123456884	135	0	3	0	33	1	19	48	0	0	0	0	0	0	1	0	555	28	1	26	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[2D 3D 1B 2B 2C]	5	9
50	123456884	124	0	0	14	44	0	18	39	0	0	0	0	0	0	1	0	608	29	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3D 1B 2B 2C 1D]	5	7
51	123456884	124	0	0	14	44	0	16	41	0	0	0	0	0	0	1	0	608	30	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3D 1B 2B 2C 1D]	5	7
52	123456884	124	0	0	14	44	0	15	42	0	0	0	0	0	0	1	0	608	30	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3D 1B 2B 2C 1D]	5	7
53	123456884	124	0	0	14	44	0	13	44	0	0	0	0	0	0	1	0	608	31	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3D 1B 2B 2C 1D]	5	5
54	123456884	128	0	0	30	40	0	7	35	0	0	0	0	0	0	0	0	608	31	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[1B 2B 2C 1D]	4	4
55	123456884	127	1	0	30	40	0	5	37	0	0	0	0	0	0	0	0	608	31	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1B 2B 2C 1D]	4	3
56	123456884	127	0	1	30	40	0	5	37	0	0	0	0	0	0	0	0	608	31	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1B 2B 2C 1D]	4	4
57	123456884	147	2	1	70	18	0	1	1	0	0	0	0	0	0	0	0	663	33	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1D]	1	2
58	123456884	145	4	1	70	18	0	1	1	0	0	0	0	0	0	0	0	663	34	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1D]	1	2
59	123456884	142	6	2	70	18	0	1	1	0	0	0	0	0	0	0	0	663	34	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1D]	1	2
60	123456884	141	7	2	70	18	0	1	1	0	0	0	0	0	0	0	0	663	36	1	28	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1D]	1	2
