,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7577,Total infected,Without screening
25,26.0,4.1422000000000025,Total infected,Without screening
26,27.0,4.605699999999985,Total infected,Without screening
27,28.0,4.977000000000032,Total infected,Without screening
28,29.0,5.229199999999992,Total infected,Without screening
29,30.0,5.6156999999999755,Total infected,Without screening
30,31.0,6.120200000000011,Total infected,Without screening
31,32.0,6.716599999999971,Total infected,Without screening
32,33.0,7.324200000000019,Total infected,Without screening
33,34.0,8.01400000000001,Total infected,Without screening
34,35.0,8.49739999999997,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.0049999999999954525,Total infected,Screening 25%
37,3.0,0.025100000000009004,Total infected,Screening 25%
38,4.0,0.03520000000000323,Total infected,Screening 25%
39,5.0,0.06529999999997926,Total infected,Screening 25%
40,6.0,0.11060000000000514,Total infected,Screening 25%
41,7.0,0.1507000000000005,Total infected,Screening 25%
42,8.0,0.19590000000002306,Total infected,Screening 25%
43,9.0,0.28130000000001587,Total infected,Screening 25%
44,10.0,0.39699999999999136,Total infected,Screening 25%
45,11.0,0.56280000000001,Total infected,Screening 25%
46,12.0,0.7387000000000228,Total infected,Screening 25%
47,13.0,0.9949000000000296,Total infected,Screening 25%
48,14.0,1.1909000000000276,Total infected,Screening 25%
49,15.0,1.2713999999999999,Total infected,Screening 25%
50,16.0,1.4372000000000469,Total infected,Screening 25%
51,17.0,1.6381000000000085,Total infected,Screening 25%
52,18.0,1.8692000000000064,Total infected,Screening 25%
53,19.0,2.150700000000029,Total infected,Screening 25%
54,20.0,2.432200000000023,Total infected,Screening 25%
55,21.0,2.653099999999995,Total infected,Screening 25%
56,22.0,2.813999999999993,Total infected,Screening 25%
57,23.0,3.1055000000000064,Total infected,Screening 25%
58,24.0,3.361899999999963,Total infected,Screening 25%
59,25.0,3.8089999999999975,Total infected,Screening 25%
60,26.0,4.296399999999977,Total infected,Screening 25%
61,27.0,4.753799999999956,Total infected,Screening 25%
62,28.0,5.045000000000016,Total infected,Screening 25%
63,29.0,5.356599999999986,Total infected,Screening 25%
64,30.0,5.758700000000005,Total infected,Screening 25%
65,31.0,6.125400000000013,Total infected,Screening 25%
66,32.0,6.648099999999971,Total infected,Screening 25%
67,33.0,7.266300000000001,Total infected,Screening 25%
68,34.0,7.78370000000001,Total infected,Screening 25%
69,35.0,8.211099999999988,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.014999999999986358,Total infected,Screening 50%
72,3.0,0.03509999999999991,Total infected,Screening 50%
73,4.0,0.06029999999998381,Total infected,Screening 50%
74,5.0,0.09040000000001669,Total infected,Screening 50%
75,6.0,0.13059999999998695,Total infected,Screening 50%
76,7.0,0.19089999999999918,Total infected,Screening 50%
77,8.0,0.22109999999997854,Total infected,Screening 50%
78,9.0,0.2763999999999953,Total infected,Screening 50%
79,10.0,0.36179999999998813,Total infected,Screening 50%
80,11.0,0.4321999999999946,Total infected,Screening 50%
81,12.0,0.5778999999999996,Total infected,Screening 50%
82,13.0,0.7787999999999897,Total infected,Screening 50%
83,14.0,0.8793000000000006,Total infected,Screening 50%
84,15.0,0.9395000000000095,Total infected,Screening 50%
85,16.0,1.0351,Total infected,Screening 50%
86,17.0,1.1555999999999926,Total infected,Screening 50%
87,18.0,1.3465999999999951,Total infected,Screening 50%
88,19.0,1.5878999999999905,Total infected,Screening 50%
89,20.0,1.8793000000000006,Total infected,Screening 50%
90,21.0,2.085300000000018,Total infected,Screening 50%
91,22.0,2.2714,Total infected,Screening 50%
92,23.0,2.4269999999999925,Total infected,Screening 50%
93,24.0,2.678200000000004,Total infected,Screening 50%
94,25.0,2.9998999999999967,Total infected,Screening 50%
95,26.0,3.4070999999999856,Total infected,Screening 50%
96,27.0,3.839199999999977,Total infected,Screening 50%
97,28.0,4.190900000000028,Total infected,Screening 50%
98,29.0,4.402100000000047,Total infected,Screening 50%
99,30.0,4.623100000000022,Total infected,Screening 50%
100,31.0,4.949799999999982,Total infected,Screening 50%
101,32.0,5.236099999999993,Total infected,Screening 50%
102,33.0,5.648200000000003,Total infected,Screening 50%
103,34.0,6.160799999999966,Total infected,Screening 50%
104,35.0,6.512599999999992,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.015099999999989677,Total infected,Screening 100%
108,4.0,0.030199999999979354,Total infected,Screening 100%
109,5.0,0.045199999999994134,Total infected,Screening 100%
110,6.0,0.08039999999999736,Total infected,Screening 100%
111,7.0,0.12059999999999604,Total infected,Screening 100%
112,8.0,0.16070000000001983,Total infected,Screening 100%
113,9.0,0.2562000000000353,Total infected,Screening 100%
114,10.0,0.361800000000045,Total infected,Screening 100%
115,11.0,0.4573000000000036,Total infected,Screening 100%
116,12.0,0.5829999999999984,Total infected,Screening 100%
117,13.0,0.7287000000000035,Total infected,Screening 100%
118,14.0,0.8089999999999975,Total infected,Screening 100%
119,15.0,0.9145000000000323,Total infected,Screening 100%
120,16.0,1.050200000000018,Total infected,Screening 100%
121,17.0,1.216099999999983,Total infected,Screening 100%
122,18.0,1.4622000000000241,Total infected,Screening 100%
123,19.0,1.6683000000000447,Total infected,Screening 100%
124,20.0,1.9496000000000038,Total infected,Screening 100%
125,21.0,2.1758000000000095,Total infected,Screening 100%
126,22.0,2.386799999999994,Total infected,Screening 100%
127,23.0,2.562699999999978,Total infected,Screening 100%
128,24.0,2.7385999999999626,Total infected,Screening 100%
129,25.0,2.9245999999999697,Total infected,Screening 100%
130,26.0,3.2562999999999818,Total infected,Screening 100%
131,27.0,3.5124999999999886,Total infected,Screening 100%
132,28.0,3.6983999999999924,Total infected,Screening 100%
133,29.0,3.8894000000000233,Total infected,Screening 100%
134,30.0,4.060300000000041,Total infected,Screening 100%
135,31.0,4.216200000000015,Total infected,Screening 100%
136,32.0,4.427200000000028,Total infected,Screening 100%
137,33.0,4.623099999999994,Total infected,Screening 100%
138,34.0,4.884399999999999,Total infected,Screening 100%
139,35.0,5.0955000000000155,Total infected,Screening 100%
