,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,1.0,Total infected,Screening 25%
36,2.0,1.2121999999999957,Total infected,Screening 25%
37,3.0,1.6304999999999836,Total infected,Screening 25%
38,4.0,2.18010000000001,Total infected,Screening 25%
39,5.0,2.8918999999999926,Total infected,Screening 25%
40,6.0,3.6996999999999787,Total infected,Screening 25%
41,7.0,4.307299999999998,Total infected,Screening 25%
42,8.0,4.727800000000002,Total infected,Screening 25%
43,9.0,5.494599999999991,Total infected,Screening 25%
44,10.0,6.430399999999992,Total infected,Screening 25%
45,11.0,7.509599999999978,Total infected,Screening 25%
46,12.0,8.648599999999988,Total infected,Screening 25%
47,13.0,9.831799999999987,Total infected,Screening 25%
48,14.0,10.714699999999993,Total infected,Screening 25%
49,15.0,11.307299999999998,Total infected,Screening 25%
50,16.0,12.216199999999986,Total infected,Screening 25%
51,17.0,13.253299999999996,Total infected,Screening 25%
52,18.0,14.403399999999976,Total infected,Screening 25%
53,19.0,15.546500000000009,Total infected,Screening 25%
54,20.0,16.792700000000025,Total infected,Screening 25%
55,21.0,17.678600000000017,Total infected,Screening 25%
56,22.0,18.320300000000003,Total infected,Screening 25%
57,23.0,19.1832,Total infected,Screening 25%
58,24.0,20.238200000000006,Total infected,Screening 25%
59,25.0,21.386300000000034,Total infected,Screening 25%
60,26.0,22.631699999999995,Total infected,Screening 25%
61,27.0,23.8639,Total infected,Screening 25%
62,28.0,24.73570000000001,Total infected,Screening 25%
63,29.0,25.3733,Total infected,Screening 25%
64,30.0,26.299299999999988,Total infected,Screening 25%
65,31.0,27.409399999999977,Total infected,Screening 25%
66,32.0,28.567499999999995,Total infected,Screening 25%
67,33.0,29.74370000000002,Total infected,Screening 25%
68,34.0,30.914000000000016,Total infected,Screening 25%
69,35.0,31.801800000000014,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.2122000000000241,Total infected,Screening 50%
72,3.0,1.5895999999999901,Total infected,Screening 50%
73,4.0,2.0901000000000067,Total infected,Screening 50%
74,5.0,2.78570000000002,Total infected,Screening 50%
75,6.0,3.5394000000000005,Total infected,Screening 50%
76,7.0,4.107100000000031,Total infected,Screening 50%
77,8.0,4.500400000000013,Total infected,Screening 50%
78,9.0,5.178100000000001,Total infected,Screening 50%
79,10.0,6.013999999999982,Total infected,Screening 50%
80,11.0,6.931000000000012,Total infected,Screening 50%
81,12.0,7.880899999999997,Total infected,Screening 50%
82,13.0,8.867899999999992,Total infected,Screening 50%
83,14.0,9.528600000000012,Total infected,Screening 50%
84,15.0,10.004099999999994,Total infected,Screening 50%
85,16.0,10.729800000000012,Total infected,Screening 50%
86,17.0,11.502400000000023,Total infected,Screening 50%
87,18.0,12.312299999999993,Total infected,Screening 50%
88,19.0,13.16919999999999,Total infected,Screening 50%
89,20.0,13.9769,Total infected,Screening 50%
90,21.0,14.620599999999996,Total infected,Screening 50%
91,22.0,15.04509999999999,Total infected,Screening 50%
92,23.0,15.587600000000009,Total infected,Screening 50%
93,24.0,16.236199999999997,Total infected,Screening 50%
94,25.0,16.953900000000004,Total infected,Screening 50%
95,26.0,17.7337,Total infected,Screening 50%
96,27.0,18.430499999999967,Total infected,Screening 50%
97,28.0,18.92689999999996,Total infected,Screening 50%
98,29.0,19.291300000000007,Total infected,Screening 50%
99,30.0,19.785799999999995,Total infected,Screening 50%
100,31.0,20.43039999999999,Total infected,Screening 50%
101,32.0,20.985000000000014,Total infected,Screening 50%
102,33.0,21.577500000000015,Total infected,Screening 50%
103,34.0,22.131100000000004,Total infected,Screening 50%
104,35.0,22.521500000000003,Total infected,Screening 50%
105,1.0,1.0,Total infected,Screening 100%
106,2.0,1.2582999999999913,Total infected,Screening 100%
107,3.0,1.647800000000018,Total infected,Screening 100%
108,4.0,2.1561000000000092,Total infected,Screening 100%
109,5.0,2.7708999999999833,Total infected,Screening 100%
110,6.0,3.4284999999999854,Total infected,Screening 100%
111,7.0,3.8819999999999766,Total infected,Screening 100%
112,8.0,4.224199999999968,Total infected,Screening 100%
113,9.0,4.737799999999993,Total infected,Screening 100%
114,10.0,5.385399999999976,Total infected,Screening 100%
115,11.0,6.039100000000019,Total infected,Screening 100%
116,12.0,6.672699999999992,Total infected,Screening 100%
117,13.0,7.219200000000001,Total infected,Screening 100%
118,14.0,7.6096,Total infected,Screening 100%
119,15.0,7.895899999999983,Total infected,Screening 100%
120,16.0,8.239300000000043,Total infected,Screening 100%
121,17.0,8.626599999999996,Total infected,Screening 100%
122,18.0,8.983900000000006,Total infected,Screening 100%
123,19.0,9.362300000000005,Total infected,Screening 100%
124,20.0,9.705699999999979,Total infected,Screening 100%
125,21.0,9.937900000000013,Total infected,Screening 100%
126,22.0,10.119200000000006,Total infected,Screening 100%
127,23.0,10.339300000000009,Total infected,Screening 100%
128,24.0,10.564600000000013,Total infected,Screening 100%
129,25.0,10.821799999999968,Total infected,Screening 100%
130,26.0,11.0471,Total infected,Screening 100%
131,27.0,11.261299999999977,Total infected,Screening 100%
132,28.0,11.405399999999986,Total infected,Screening 100%
133,29.0,11.507599999999996,Total infected,Screening 100%
134,30.0,11.641600000000011,Total infected,Screening 100%
135,31.0,11.788700000000006,Total infected,Screening 100%
136,32.0,11.932000000000016,Total infected,Screening 100%
137,33.0,12.056000000000012,Total infected,Screening 100%
138,34.0,12.186199999999985,Total infected,Screening 100%
139,35.0,12.26830000000001,Total infected,Screening 100%
