,trace,day,type
0,0,8,School screening
1,1,14,External screening
2,2,10,External screening
3,3,2,External screening
4,4,17,School screening
5,5,8,External screening
6,6,8,School screening
7,7,0,-
8,8,28,External screening
9,9,22,School screening
10,10,29,School screening
11,11,29,External screening
12,12,15,School screening
13,13,8,School screening
14,14,0,-
15,15,8,School screening
16,16,22,School screening
17,17,34,External screening
18,18,0,-
19,19,8,School screening
20,20,15,School screening
21,21,16,External screening
22,22,1,External screening
23,23,1,External screening
24,24,21,External screening
25,25,10,School screening
26,26,10,School screening
27,27,3,External screening
28,28,19,External screening
29,29,3,School screening
30,30,0,-
31,31,4,External screening
32,32,23,External screening
33,33,15,School screening
34,34,7,External screening
35,35,4,External screening
36,36,0,-
37,37,22,School screening
38,38,8,External screening
39,39,28,External screening
40,40,8,School screening
41,41,8,School screening
42,42,9,External screening
43,43,8,School screening
44,44,22,School screening
45,45,20,External screening
46,46,5,External screening
47,47,29,School screening
48,48,0,-
49,49,12,External screening
50,50,28,External screening
51,51,26,External screening
52,52,25,External screening
53,53,1,School screening
54,54,27,External screening
55,55,3,School screening
56,56,15,External screening
57,57,1,School screening
58,58,10,School screening
59,59,9,External screening
60,60,8,School screening
61,61,16,External screening
62,62,13,External screening
63,63,16,External screening
64,64,17,External screening
65,65,8,School screening
66,66,8,External screening
67,67,0,-
68,68,1,School screening
69,69,15,School screening
70,70,8,School screening
71,71,8,School screening
72,72,0,-
73,73,10,External screening
74,74,0,-
75,75,8,School screening
76,76,8,School screening
77,77,10,External screening
78,78,29,School screening
79,79,8,School screening
80,80,0,-
81,81,8,School screening
82,82,8,School screening
83,83,0,-
84,84,10,External screening
85,85,22,School screening
86,86,6,External screening
87,87,22,School screening
88,88,10,School screening
89,89,0,-
90,90,1,External screening
91,91,7,External screening
92,92,15,School screening
93,93,8,School screening
94,94,15,School screening
95,95,13,External screening
96,96,15,School screening
97,97,1,School screening
98,98,8,School screening
99,99,9,External screening
100,100,27,External screening
101,101,0,-
102,102,15,School screening
103,103,13,External screening
104,104,10,School screening
105,105,16,External screening
106,106,8,School screening
107,107,18,External screening
108,108,8,School screening
109,109,15,School screening
110,110,8,External screening
111,111,0,-
112,112,15,External screening
113,113,1,School screening
114,114,15,School screening
115,115,29,School screening
116,116,1,School screening
117,117,15,School screening
118,118,0,-
119,119,24,External screening
120,120,18,External screening
121,121,0,-
122,122,0,-
123,123,0,-
124,124,0,-
125,125,33,External screening
126,126,28,External screening
127,127,17,External screening
128,128,14,External screening
129,129,8,School screening
130,130,8,School screening
131,131,7,External screening
132,132,14,External screening
133,133,1,School screening
134,134,15,School screening
135,135,15,School screening
136,136,8,School screening
137,137,11,External screening
138,138,5,External screening
139,139,15,External screening
140,140,8,School screening
141,141,15,School screening
142,142,29,School screening
143,143,22,School screening
144,144,10,External screening
145,145,8,School screening
146,146,15,School screening
147,147,28,External screening
148,148,8,External screening
149,149,9,External screening
150,150,6,External screening
151,151,9,External screening
152,152,10,External screening
153,153,18,External screening
154,154,1,School screening
155,155,15,School screening
156,156,1,School screening
157,157,0,-
158,158,8,External screening
159,159,29,External screening
160,160,31,School screening
161,161,22,External screening
162,162,11,External screening
163,163,10,School screening
164,164,7,External screening
165,165,22,School screening
166,166,12,External screening
167,167,19,External screening
168,168,13,External screening
169,169,1,School screening
170,170,0,-
171,171,13,External screening
172,172,12,External screening
173,173,10,External screening
174,174,14,External screening
175,175,15,School screening
176,176,15,School screening
177,177,35,External screening
178,178,16,External screening
179,179,18,External screening
180,180,19,External screening
181,181,12,External screening
182,182,12,External screening
183,183,0,-
184,184,8,School screening
185,185,29,School screening
186,186,8,School screening
187,187,15,External screening
188,188,15,School screening
189,189,22,School screening
190,190,3,School screening
191,191,25,External screening
192,192,8,External screening
193,193,1,School screening
194,194,10,School screening
195,195,27,External screening
196,196,1,School screening
197,197,14,External screening
198,198,15,School screening
199,199,0,-
